Survey ID,Gender,Age,Own or rent,Dwelling type,Dwelling type Other,Area of College Station,Highest level of education you have completed,Years have you lived in College Station,Survey source,Attend Blinn College or Texas A&M,Number of people age 19 and older in household,City employee,Importance of attracting business and jobs,Importance of attracting tourism,Importance of programs to retain and support existing businesses,Importance of enforcing traffic laws,Importance of code enforcement services,Importance of educating the public on crime prevention,Importance of animal control services,Importance of maintaining streets and roads,"Importance of biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Importance of managing traffic congestion,Importance of maintaining appearance of parks,Importance of providing a variety of recreation youth programs,Importance of providing a variety of adult recreation programs,Importance of library services,Importance of senior citizen services,"Importance of special events (Starlight Music Series, Christmas in the Park, etc.)",Importance of managing trash and recycling collection,Importance of managing stormwater drainage,Importance of police department services,Importance of fire department Services,Top 3 most important - attracting business and jobs,Top 3 most important - attracting tourism,Top 3 most important - programs to retain and support existing businesses,Top 3 most important - enforcing traffic laws,Top 3 most important - code enforcement services,Top 3 most important - educating the public on crime prevention,Top 3 most important - animal control services,Top 3 most important - maintaining streets and roads,"Top 3 most important - biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Top 3 most important - managing traffic congestion,Top 3 most important - maintaining appearance of parks,Top 3 most important - providing a variety of recreation youth programs,Top 3 most important - providing a variety of adult recreation programs,Top 3 most important - library services,Top 3 most important - senior citizen services,"Top 3 most important - special events (Starlight Music Series, Christmas in the Park, etc.)",Top 3 most important - managing trash and recycling collection,Top 3 most important - managing stormwater drainage,Top 3 most important - police department services,Top 3 most important - fire department Services,No first choice for top 3 service,No second choice for top 3 service,No third choice for top 3 service,Quality of attracting business and jobs,Quality of attracting tourism,Quality of programs to retain and support existing businesses,Quality of enforcing traffic laws,Quality of code enforcement services,Quality of educating the public on crime prevention,Quality of animal control services,Quality of maintaining streets and roads,"Quality of biking/walking facilities  such as sidewalks, trails, bikeways, etc.)",Quality of managing traffic congestion,Quality of maintaining appearance of parks,Quality of providing a variety of recreation youth programs,Quality of providing a variety of adult recreation programs,Quality of library services,Quality of senior citizen services,"Quality of special events (Starlight Music Series, Christmas in the Park, etc.)",Quality of managing trash and recycling collection,Quality of managing stormwater drainage,Quality of police department services,Quality of fire department Services,Quality of water services,Quality of wastewater services (sewer),Quality of electric utility services,Additional comments about specific city services or departments,Rate College Station as a place to live,Rate your neighborhood as a place to live,Rate College Station as a place to raise a family,Rate College Station as a place to do business,Rate College Station as a place to work,Rate College Station as a place to retire,Rate College Station's overall image/reputation,Rate the value of services you receive for your tax dollars,Rate the overall quality of city services,What do you value MOST about living in College Station?,"If you could change ONE THING about College Station, what would it be",What would you say should be College Station's highest priority,What types of retail and commercial development would you like to see in College Station,How likely are you to recommend College Station as a place to live,"Agree with this statement, College Station is moving in the right direction as a community",Importance of availability of open space,How could the city's customer service be improved,Importance of quality shopping opportunities,Importance of overall appearance of college station,Importance of appearance of neighborhoods,Importance of availability of medical/health care facilities,Importance of recreational opportunities,Importance of educational opportunities,Importance of entertainment opportunities,Importance of cultural activities,Importance of opportunities to participate in local government,Importance of ease of car travel around town,Importance of job opportunities,Importance of business opportunities,"Importance of support of sustainability, environmental and green issues",Importance of volunteer opportunities,Importance of quality of business and service establishments,Importance of quality of new development,Importance of ease of bicycle travel around town,Importance of sense of community,Importance of availability of quality affordable housing,Top 3 most important -  quality shopping opportunities,Top 3 most important -  overall appearance of college station,Top 3 most important -  appearance of neighborhoods,Top 3 most important -  availability of medical/health care facilities,Top 3 most important -  recreational opportunities,Top 3 most important -  educational opportunities,Top 3 most important -  entertainment opportunities,Top 3 most important -  cultural activities,Top 3 most important -  opportunities to participate in local government,Top 3 most important -  ease of car travel around town,Top 3 most important -  job opportunities,Top 3 most important -  business opportunities,"Top 3 most important -  support of sustainability, environmental and green issues",Top 3 most important -  volunteer opportunities,Top 3 most important -  quality of business and service establishments,Top 3 most important -  quality of new development,Top 3 most important -  availability of open space,Top 3 most important -  ease of bicycle travel around town,Top 3 most important -  sense of community,Top 3 most important -  availability of quality affordable housing,No first choice for top 3 community characteristic,No second choice for top 3 community characteristic,No third choice for top 3 community characteristic,Have you had any contact with a city employee(s) in the last 12 months,"Impression with the city employee(s) regarding their courtesy, knowledge and responsiveness",How safe do you feel in your neighborhood,Do you think crime in College Station is increasing or decreasing,Information preference about city government activities - city website (cstx.gov),Information preference about city government activities - local newspapers,Information preference about city government activities - city cable channel (Ch. 19),Information preference about city government activities - Local radio stations,Information preference about city government activities - Utility bill newsletter,Information preference about city government activities - Local TV stations,"Information preference about city government activities - Social media (Facebok, Twitter, etc.)",Information preference about city government activities - Other,Information preference Other,Top 3 communication method - city website (cstx.gov),Top 3 communication method - local newspapers,Top 3 communication method - city cable channel (Ch. 19),Top 3 communication method - local radio stations,Top 3 communication method - utility bill newsletter,Top 3 communication method - local TV stations,"Top 3 communication method - social media (Facebok, Twitter, etc.)",No first choice for top 3 communication method,No second choice for top 3 communication method,No third choice for top 3 communication method,"Do you receive enough information about city programs, activities and events?",How could the city improve its public communication efforts?,Rate quality of Southwood Community Center,Rate quality of Lincoln Recreation Center,Rate quality of College Station City Hall,Rate quality of Municipal Court,Importance for for the city to provide additional facilities for senior activities and programs,Importance for for the city to provide additional facilities for youth activities and programs,Importance for for the city to provide additional facilities for community meeting and activity space,Importance for for the city to provide additional facilities for city of ces and services,Additional comments about College Station's municipal buildings and facilities,Age groups represented by children in household first choice,Age groups represented by children in household second choice,Age groups represented by children in household third choice,Age groups represented by children in household fourth choice,location
1860,Male,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,,More than 20 years,Mail,Neither,One,No,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,2,,1,3,,,,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,,Good,Good,Good,,,Good,,Good,Good,,,,,2,1,3,,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Very Important,Not Important At All,Somewhat Unimportant,Not Important At All,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Somewhat Important,Not Important At All,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Not Important At All,Somewhat Unimportant,Somewhat Unimportant,,,,1,,,,,,3,,2,,,,,,,,,,,,Yes,Good,Very Safe,Increasing,Local newspapers,Utility bill newsletter,Local TV stations,,,,,,,,3,,,1,2,,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
1862,Male,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,,Less than 3 years,Mail,Neither,Two,No,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,3,1,2,,,,Good,No Opinion,No Opinion,Good,Fair,Good,Good,Fair,Fair,Fair,Good,No Opinion,Fair,No Opinion,Good,No Opinion,Good,Fair,Good,Excellent,Good,Good,Good,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,,Roade MTCE,,,1,1,2,,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,,Very Important,Very Important,Somewhat Unimportant,Very Important,Somewhat Important,,1,2,3,,,,,,,,,,,,,,,,,,,,Yes,Good,Very Safe,Increasing,City website (cstx.gov),Local newspapers,City cable channel (Ch. 1),Local radio stations,Utility bill newsletter,Local TV stations,,,,,2,,,3,1,,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
1863,Female,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Some college or technical school,3 to  years,Mail,Neither,,No,Very Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Not Important At All,Not Important At All,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,3,,,,,,,,,,,,,,,,,,1,2,,,,Good,Fair,Good,Excellent,Good,Fair,Good,Good,Good,Fair,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Good,,Excellent,Excellent,Excellent,Good,Good,Fair,Excellent,Fair,Fair,"Services, like hospitals/doctors",,,More big chain quality restaurants and kitchen suppliers,1,1,1,,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Unimportant,Somewhat Important,Very Important,Very Important,Somewhat Unimportant,Very Important,Very Important,3,,2,,,,,,,,1,,,,,,,,,,,,,Yes,Excellent,Very Safe,Increasing,City website (cstx.gov),Local newspapers,Utility bill newsletter,,,,,,,2,3,,,1,,,,,,No,Newsletter,No Opinion,No Opinion,No Opinion,Excellent,Very Important,Very Important,Somewhat Important,Somewhat Unimportant,,,,,,"(30.5319423, -96.2972832)"
1864,Female,65 or older,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Some college or technical school,Less than 3 years,Mail,Neither,Two,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,,Good,Good,Good,Good,Good,Good,Good,Good,Good,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,Yes,Excellent,Somewhat Unsafe,Don't Know,Local newspapers,Local TV stations,,,,,,,,,,,,,,,1,2,3,No,Why not a local paper and daily reports by 1 reporter?,No Opinion,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Very Important,Very Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
1865,Female,65 or older,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,,11 to 20 years,Mail,Texas A&M,One,No,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,3,,1,2,,,,Good,Fair,Good,Excellent,Good,Excellent,Good,Good,Good,Good,Good,Excellent,Good,No Opinion,No Opinion,Good,Good,Good,Excellent,Excellent,Good,Good,Good,Electricity rates too high,Good,Excellent,Excellent,Good,Excellent,Good,Excellent,Good,Good,Good public services,,Traffic,Restaurants,1,2,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,,,,,,,,,,3,,,,,,1,,,,2,,,,No,,Very Safe,Staying the Same,Utility bill newsletter,,,,,,,,,2,,,,1,3,,,,,No,,No Opinion,No Opinion,Good,Good,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.6256267, -96.253038)"
1866,Male,55-64,Own,Single-family unit,,Area A - North or Rock Prairie Rd. and West of Texas Ave.,Some college or technical school,More than 20 years,Mail,Neither,One,No,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Important,Very Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,1,,3,,,,,,,,2,,,,,,,,,,,,,Poor,Fair,Fair,Fair,Poor,Fair,Fair,Fair,Fair,Fair,Poor,Fair,Fair,Poor,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,Fair,,Good,Good,Good,Fair,Fair,Fair,Good,Fair,Fair,Cost of living,Jobs,Jobs,Bring in industries to create jobs,2,3,1,"Improve code enforcement, have people do their job they are hired to do",Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Somewhat Unimportant,Somewhat Unimportant,Very Important,,,,,,,,,,,1,3,,,,2,,,,,,,,Yes,Poor,Somewhat Safe,Increasing,City website (cstx.gov),Utility bill newsletter,Local TV stations,,,,,,,1,,,,2,3,,,,,No,More information in newsletter,Good,Good,Good,Good,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.595071, -96.329426)"
1867,Female,25-34,Rent,Single-family unit,,Area A - North or Rock Prairie Rd. and West of Texas Ave.,,Less than 3 years,Mail,Neither,Two,No,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,1,,,,,,2,,,,,,3,,,,,,,,,Good,Good,No Opinion,Fair,No Opinion,No Opinion,No Opinion,Good,Good,Poor,Good,No Opinion,No Opinion,No Opinion,Poor,Good,Good,Good,Fair,No Opinion,Good,Good,Good,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,The community has a small town feel with amenities necessary that one many only find in a big city.,Traffic congestion,Update/renovate the maill. Create more shopping opportunities to boost the economy even more than what the sec has done.,,1,2,1,,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Unimportant,,,3,,2,,,,,,,,,,,,,,1,,,,,Yes,Excellent,Very Safe,Don't Know,Local radio stations,Utility bill newsletter,"Social media (Facebook, Twitter, etc.)",,,,,,,,,,2,1,,3,,,,No,Monthly newsletter,No Opinion,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Somewhat Important,Somewhat Important,,Under  years old, to 12 years old,13 to 15 years old,1 to 18 years old,"(30.595071, -96.329426)"
1868,Female,35-44,Rent,Apartment,,Area A - North or Rock Prairie Rd. and West of Texas Ave.,,11 to 20 years,Mail,Neither,Two,No,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,,,,,,,3,,1,,,,2,,,,,,,,,,Good,Good,No Opinion,Excellent,No Opinion,No Opinion,No Opinion,Fair,Fair,Fair,Excellent,Excellent,Excellent,Excellent,No Opinion,Excellent,Good,Fair,Excellent,Excellent,Excellent,Excellent,Excellent,We love the library. The programs are fantastic and great selection of books.,Good,Good,Good,Good,Good,Fair,Good,Good,Good,Small town feel,The traffic,More affordable housing to non-students,Melting pot,2,2,2,,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,,,,,,,,3,,2,,,,,,,,,,1,,,,Yes,Excellent,Very Safe,Staying the Same,City website (cstx.gov),"Social media (Facebook, Twitter, etc.)",Other,,,,,,Email,2,,,,,,3,,,1,Yes,Text alerts for those who sign up,Excellent,Excellent,Excellent,Excellent,Somewhat Important,Very Important,Somewhat Important,Very Important,,Under  years old, to 12 years old,,,"(30.595071, -96.329426)"
1869,Female,35-44,Own,Duplex,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,,7 to 10 years,Mail,Texas A&M,Three,No,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,,,,,,2,,,,1,,,,,,,3,,,,,,,Good,Poor,Poor,Good,No Opinion,No Opinion,No Opinion,Good,Poor,Good,Good,Good,Poor,Excellent,No Opinion,Fair,Good,Good,Good,Good,Good,Good,Good,,Excellent,Good,Good,Good,Good,Good,Fair,Good,Good,"Security, organized city",Have a downtown,"traffic, trash management",Entertainment,1,1,3,,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Important,Not Important At All,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Important,,,,2,,,,,3,1,,,,,,,,,,,,,,Yes,Excellent,Very Safe,Staying the Same,City website (cstx.gov),City cable channel (Ch. 1),,,,,,,,1,,3,2,,,,,,,Yes,webpage could be a little better,Good,Good,Good,Good,Very Important,Very Important,Very Important,Very Important,,Under  years old,,,,"(30.5319423, -96.2972832)"
1870,Female,25-34,Own,Single-family unit,,Area D - South of Bird Pond Rd. and East of Hwy. 6,Some college or technical school,3 to  years,Mail,Neither,One,No,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,,,,1,2,3,Excellent,Fair,Good,Good,Good,Fair,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Safe for children,Adding Pluckers restaurant and Pinthouse Pizza & Walk Ons,"Attracting more restaurants, not as many good restaurants in CS or Bryan",,1,2,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,,,,1,2,3,No,,Very Safe,Don't Know,Local newspapers,City cable channel (Ch. 1),Local TV stations,"Social media (Facebook, Twitter, etc.)",,,,,,,2,,,,3,1,,,,,,No Opinion,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Somewhat Important,Somewhat Important,,Under  years old,Under  years old,,,"(30.6256267, -96.253038)"
1976,Male,65 or older,Own,Single-family unit,,Area A - North or Rock Prairie Rd. and West of Texas Ave.,Graduated college,11 to 20 years,Mail,Neither,Two,No,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,1,,,,,,,,,,,,,,,,,,2,3,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,,,,1,1,1,,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,1,,,,,2,,,,3,,,,,,,,,Yes,Excellent,Very Safe,Decreasing,City website (cstx.gov),,,,,,,,,1,2,,3,,,,,,,Yes,,Excellent,Excellent,Excellent,Excellent,Very Important,Somewhat Important,Very Important,Very Important,,None under 19 in household,,,,"(30.595071, -96.329426)"
1871,Male,35-44,Rent,Apartment,,Area A - North or Rock Prairie Rd. and West of Texas Ave.,,3 to  years,Mail,Texas A&M,One,No,Somewhat Unimportant,Not Important At All,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Not Important At All,Very Important,Very Important,Very Important,Very Important,,,,,3,,,,2,,,,,,,,1,,,,,,,Good,Fair,Good,Excellent,Fair,Fair,Fair,Excellent,Good,Good,Excellent,Good,Good,Good,Fair,No Opinion,Poor,Good,Good,Excellent,Excellent,Good,Good,"Recycling services are almost non-existent to me, thus this is very important.",Good,Fair,Good,Good,Good,Fair,Excellent,Excellent,Excellent,,"Recycling, enforcement code (animals defecating all over while owners supervise the act",,,2,2,1,,Somewhat Important,Very Important,Very Important,Somewhat Unimportant,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Unimportant,Somewhat Unimportant,Very Important,Very Important,Somewhat Unimportant,Very Important,,,,,,,,,,,,,,,,,2,3,,1,,,,Yes,Good,Somewhat Unsafe,Don't Know,City website (cstx.gov),City cable channel (Ch. 1),Utility bill newsletter,,,,,,,3,1,2,,,,,,,,No,Over the road farmers,Good,Fair,No Opinion,No Opinion,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,, to 12 years old,,,,"(30.595071, -96.329426)"
1872,Female,55-64,Own,Single-family unit,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Some college or technical school,More than 20 years,Mail,Neither,One,No,Not Important At All,Not Important At All,Somewhat Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,3,,,,,,,,,,,,,,,1,2,,,,No Opinion,No Opinion,No Opinion,Good,Good,Fair,Fair,Fair,Fair,Fair,Good,No Opinion,No Opinion,Fair,Good,Good,Good,Fair,Fair,Fair,Good,Good,Fair,,Good,Good,Good,Good,Good,Good,Good,Fair,Good,,Manage student housing better with emphasis on single family ownership,,More diverse restaurants and less fast food,2,3,2,,Somewhat Unimportant,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Somewhat Important,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,,2,,1,,,,,,,,,3,,,,,,,,,,,Yes,Excellent,Somewhat Safe,Increasing,City website (cstx.gov),Local newspapers,Local radio stations,Local TV stations,,,,,,1,3,,,,2,,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Somewhat Unimportant,Somewhat Unimportant,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
1873,Female,55-64,Rent,Duplex,,Area B - North of Bird Pond Rd and East of Texas Ave.,,More than 20 years,Mail,Neither,One,No,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,2,,,1,,,,,3,,,,,,,,,,,,,,,Good,Good,Good,Excellent,Excellent,Good,Good,Excellent,Excellent,Good,Good,No Opinion,No Opinion,No Opinion,No Opinion,No Opinion,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,,,,2,1,1,,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Very Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,1,,,,,,,2,,3,,,,No,,Somewhat Safe,Don't Know,City website (cstx.gov),Local newspapers,Local radio stations,Utility bill newsletter,Local TV stations,"Social media (Facebook, Twitter, etc.)",,,,,2,,,1,3,,,,,Yes,,No Opinion,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Very Important,Very Important,,None under 19 in household,,,,"(30.639968, -96.2746347)"
1874,Male,55-64,Rent,Single-family unit,,Area B - North of Bird Pond Rd and East of Texas Ave.,Some college or technical school,3 to  years,Mail,Neither,Two,No,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Somewhat Important,Very Important,,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Unimportant,Very Important,Very Important,Very Important,Very Important,,,,,,,,2,,1,,,,,,,3,,,,,,,Fair,Fair,Fair,Fair,Fair,Fair,Fair,No Opinion,Fair,Fair,Fair,Fair,Fair,Good,Good,Fair,Fair,Fair,Good,Good,Good,Good,Good,,Good,Good,Good,Good,Good,Good,Good,Good,Good,"Other than housing, overall cost of living is reasonable",,Affordable housing cost/rent prices,Things that don't just appeal to college students,2,2,2,"Less reliance on technology websites and auto phone systems, more real people to talk to who are knowledgeable and empowered to solve problems.",Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Unimportant,Very Important,Very Important,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,,,,3,,,,,,2,,,,,,,,,,1,,,,Yes,Good,Somewhat Safe,Don't Know,City website (cstx.gov),Local newspapers,Local radio stations,Local TV stations,,,,,,,2,,3,,1,,,,,Yes,,Fair,No Opinion,No Opinion,No Opinion,Very Important,Very Important,Somewhat Important,Somewhat Important,,None under 19 in household,,,,"(30.639968, -96.2746347)"
1875,Female,65 or older,Own,,,Area C - South of Rock Prairie Rd. and West of Hwy. 6,Graduated college,More than 20 years,Mail,Neither,One,No,Very Important,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,Very Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,,,,,,,,,,,,,,,,,,1,2,3,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,No Opinion,No Opinion,Good,Good,Good,Good,Good,Good,Good,,,,,,,,,,,,More for seniors,,,1,1,1,,Somewhat Important,Somewhat Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,,,,1,,,,,,,,,,,,,,,,,,2,3,No,,Very Safe,Increasing,Local newspapers,Utility bill newsletter,,,,,,,,,,,,,,,1,2,3,,,Fair,Fair,Excellent,Excellent,Very Important,Very Important,Very Important,Very Important,,None under 19 in household,,,,"(30.5319423, -96.2972832)"
